,Days,Index
2224,3304,8065.7900390625
2225,3305,7901.64013671875
2226,3306,8051.740234375
2227,3307,7745.25
2228,3310,7682.14013671875
2229,3311,8061.06982421875
2230,3312,8106.2900390625
2231,3313,8251.240234375
2232,3314,7994.0498046875
2233,3317,7873.97998046875
2234,3318,7825.509765625
2235,3319,8038.93994140625
2236,3320,7949.64990234375
2237,3321,8076.6201171875
2238,3324,7969.02978515625
2239,3325,7945.93994140625
2240,3327,7705.35986328125
2241,3328,7779.39990234375
2242,3331,7750.169921875
2243,3332,7645.509765625
2244,3333,7534.43994140625
2245,3334,7557.64990234375
2246,3335,7416.3798828125
2247,3338,7376.16015625
2248,3339,7268.56005859375
2249,3340,7461.22021484375
2250,3341,7457.93017578125
2251,3342,7568.419921875
2252,3345,7280.14990234375
2253,3346,7229.72021484375
2254,3347,7290.9599609375
2255,3348,7433.490234375
2256,3349,7173.10009765625
2257,3352,7086.02978515625
2258,3353,7054.97998046875
2259,3354,7376.1201171875
2260,3355,7198.25
2261,3356,7569.27978515625
2262,3359,7704.14990234375
2263,3360,7949.1298828125
2264,3361,7972.169921875
2265,3362,7945.9599609375
2266,3366,8215.5302734375
2267,3367,8488.2998046875
2268,3368,8479.990234375
2269,3369,8636.330078125
2270,3370,8626.9697265625
2271,3373,8236.080078125
2272,3374,8109.52978515625
2273,3375,8351.91015625
2274,3376,8719.7802734375
2275,3377,8749.83984375
2276,3380,8857.9296875
2277,3381,8832.849609375
2278,3382,8595.009765625
2279,3383,8916.0595703125
2280,3384,8964.1103515625
2281,3387,8924.4296875
2282,3388,8842.6796875
2283,3389,8742.9599609375
2284,3390,8755.259765625
2285,3391,8907.580078125
2286,3394,8924.75
2287,3395,8711.330078125
2288,3396,8727.2998046875
2289,3397,8847.009765625
2290,3398,8707.990234375
2291,3401,8726.33984375
2292,3402,8493.76953125
2293,3404,8828.259765625
2294,3405,8977.3701171875
2295,3411,9385.7001953125
2296,3412,9432.830078125
2297,3415,9451.98046875
2298,3416,9298.6103515625
2299,3417,9340.490234375
2300,3418,9093.73046875
2301,3419,9265.01953125
2302,3422,9038.6904296875
2303,3423,9290.2900390625
2304,3424,9344.6396484375
2305,3425,9264.150390625
2306,3426,9225.8095703125
2307,3429,9347.0
2308,3430,9310.8095703125
2309,3431,9438.76953125
2310,3432,9451.3896484375
2311,3433,9522.5
2312,3436,9677.75
2313,3437,9704.3095703125
2314,3438,9741.669921875
2315,3439,9668.9599609375
2316,3440,9768.009765625
2317,3443,9865.6298828125
2318,3444,9786.8203125
2319,3445,9991.490234375
2320,3446,9981.330078125
2321,3447,10135.8203125
2322,3450,10039.669921875
2323,3451,9752.8798828125
2324,3452,9840.849609375
2325,3453,9703.7197265625
2326,3454,9786.259765625
2327,3457,9826.26953125
2328,3458,9549.6103515625
2329,3459,9590.3203125
2330,3460,9796.080078125
2331,3461,9877.3896484375
2332,3464,9783.4697265625
2333,3465,9958.4404296875
2334,3466,9939.9296875
2335,3467,9876.150390625
2336,3468,9816.0703125
2337,3471,9680.8701171875
2338,3472,9647.7900390625
2339,3473,9420.75
2340,3474,9291.0595703125
2341,3475,9287.2802734375
2342,3478,9050.330078125
2343,3479,9261.8095703125
2344,3480,9269.25
2345,3481,9344.16015625
2346,3482,9395.3203125
2347,3486,9652.01953125
2348,3487,9723.16015625
2349,3488,9792.9404296875
2350,3489,9944.5498046875
2351,3492,10088.66015625
2352,3493,10087.259765625
2353,3494,10113.240234375
2354,3495,10165.2099609375
2355,3496,10356.830078125
2356,3499,10352.4697265625
2357,3500,10375.009765625
2358,3501,10252.5302734375
2359,3502,10388.08984375
2360,3503,10412.08984375
2361,3506,10524.259765625
2362,3507,10585.4599609375
2363,3508,10435.0
2364,3509,10517.1904296875
2365,3510,10597.330078125
2366,3513,10268.6103515625
2367,3514,10284.9599609375
2368,3515,10204.0
2369,3516,10383.41015625
2370,3517,10238.2001953125
2371,3520,10581.0498046875
2372,3521,10497.3603515625
2373,3522,10639.7099609375
2374,3523,10473.9697265625
2375,3524,10534.1396484375
2376,3527,10492.5302734375
2377,3529,10280.4599609375
2378,3530,10214.6396484375
2379,3531,10187.1103515625
2380,3534,10320.9404296875
2381,3535,10393.23046875
2382,3536,10312.1396484375
2383,3537,10513.669921875
2384,3538,10444.330078125
2385,3541,10202.0595703125
2386,3542,10217.6201171875
2387,3543,10270.76953125
2388,3544,10443.7998046875
2389,3545,10370.5400390625
2390,3551,10544.2197265625
2391,3552,10265.98046875
2392,3555,10009.51953125
2393,3556,10100.2001953125
2394,3557,10133.23046875
2395,3558,9978.6396484375
2396,3559,9731.8701171875
2397,3562,9674.490234375
2398,3563,9691.7998046875
2399,3564,9799.599609375
2400,3565,9832.4697265625
2401,3566,10016.3896484375
2402,3570,10076.5595703125
2403,3571,10060.2099609375
2404,3572,10238.650390625
2405,3573,10257.5595703125
2406,3576,10236.509765625
2407,3577,10336.83984375
2408,3578,10333.3896484375
2409,3579,10267.169921875
2410,3580,10282.990234375
2411,3583,10362.6201171875
2412,3584,10212.4599609375
2413,3585,10075.0498046875
2414,3586,9891.099609375
2415,3587,10034.740234375
2416,3590,9802.9501953125
2417,3592,9844.3095703125
2418,3593,9717.4404296875
2419,3594,9789.349609375
2420,3597,9808.990234375
2421,3598,9870.73046875
2422,3599,9871.6796875
2423,3600,9804.490234375
2424,3601,9770.3095703125
2425,3604,9791.1796875
2426,3605,9729.9296875
2427,3606,9676.7998046875
2428,3607,9549.4697265625
2429,3608,9497.6796875
2430,3612,9401.580078125
2431,3613,9441.6396484375
2432,3614,9383.240234375
2433,3615,9081.51953125
2434,3618,9345.5498046875
2435,3619,9572.2001953125
2436,3620,9608.9404296875
2437,3621,9977.669921875
2438,3622,10022.58984375
2439,3625,10167.599609375
2440,3626,10140.4697265625
2441,3627,10004.7197265625
2442,3628,9862.8203125
2443,3629,10107.8701171875
2444,3632,10105.6796875
2445,3633,10083.48046875
2446,3634,10177.41015625
2447,3635,10163.7998046875
2448,3636,10142.0498046875
2449,3639,10183.4697265625
2450,3640,10378.0302734375
2451,3642,10536.919921875
2452,3643,10494.7099609375
2453,3646,10634.23046875
2454,3647,10638.0595703125
2455,3648,10546.4404296875
2456,3653,10654.7900390625
2457,3654,10681.830078125
2458,3655,10731.4501953125
2459,3656,10681.66015625
2460,3657,10798.3203125
2461,3661,10879.1396484375
2462,3662,10735.0302734375
2463,3663,10907.6796875
2464,3664,10982.099609375
2465,3667,10855.080078125
2466,3668,10764.900390625
2467,3669,10737.51953125
2468,3670,10868.41015625
2469,3671,10590.5498046875
2470,3674,10512.6904296875
2471,3675,10325.2802734375
2472,3676,10252.080078125
2473,3677,10414.2900390625
2474,3678,10198.0400390625
2475,3681,10205.01953125
2476,3682,10371.08984375
2477,3683,10404.330078125
2478,3684,10355.98046875
2479,3685,10057.08984375
2480,3688,9951.8203125
2481,3689,9932.900390625
2482,3690,9963.990234375
2483,3692,10092.1904296875
2484,3695,10013.2998046875
2485,3696,10034.25
2486,3697,10306.830078125
2487,3698,10335.6904296875
2488,3699,10123.580078125
2489,3702,10400.4697265625
2490,3703,10352.099609375
2491,3704,10198.830078125
2492,3705,10101.9599609375
2493,3706,10126.0302734375
2494,3709,10172.0595703125
2495,3710,10221.83984375
2496,3711,10253.1396484375
2497,3712,10145.7197265625
2498,3713,10368.9599609375
2499,3716,10585.919921875
2500,3717,10567.650390625
2501,3718,10563.919921875
2502,3719,10664.9501953125
2503,3720,10751.259765625
2504,3723,10751.98046875
2505,3724,10721.7099609375
2506,3725,10846.98046875
2507,3726,10744.0302734375
2508,3727,10824.7197265625
2509,3731,10774.150390625
2510,3732,10815.0302734375
2511,3733,10828.849609375
2512,3734,10996.3701171875
2513,3737,10986.4697265625
2514,3738,11097.1396484375
2515,3739,11089.9404296875
2516,3740,11244.400390625
2517,3741,11286.08984375
2518,3744,11339.2998046875
2519,3745,11282.3203125
2520,3746,11292.830078125
2521,3747,11168.2001953125
2522,3748,11204.33984375
2523,3751,11251.900390625
2524,3752,11161.23046875
2525,3753,11204.900390625
2526,3754,11273.7900390625
2527,3755,11102.1796875
2528,3758,10908.76953125
2529,3759,10900.6796875
2530,3760,11090.0498046875
2531,3761,10949.08984375
2532,3762,10914.4599609375
2533,3765,11165.7900390625
2534,3766,11212.66015625
2535,3767,10924.7900390625
2536,3769,11057.400390625
2537,3775,10695.6904296875
2538,3776,10364.58984375
2539,3779,10530.7001953125
2540,3780,10411.099609375
2541,3781,10394.0302734375
2542,3782,10620.5498046875
2543,3783,10462.509765625
2544,3786,10235.759765625
2545,3787,10242.6396484375
2546,3788,10186.83984375
2547,3789,10030.3095703125
2548,3790,9784.5400390625
2549,3793,9758.400390625
2550,3794,9459.8896484375
2551,3795,9522.66015625
2552,3796,9639.7197265625
2553,3797,9762.98046875
2554,3800,9768.7001953125
2555,3801,9711.830078125
2556,3802,9603.240234375
2557,3803,9914.1904296875
2558,3804,9901.1904296875
2559,3807,9520.7998046875
2560,3808,9537.9404296875
2561,3809,9439.1298828125
2562,3810,9542.650390625
2563,3811,9705.25
2564,3814,9879.849609375
2565,3815,9887.8896484375
2566,3816,10067.150390625
2567,3817,9999.400390625
2568,3818,9995.01953125
2569,3821,10238.009765625
2570,3822,10112.8896484375
2571,3823,9923.7001953125
2572,3824,9928.33984375
2573,3825,9737.48046875
2574,3828,9693.9404296875
2575,3829,9570.669921875
2576,3830,9382.6396484375
2577,3831,9191.599609375
2578,3832,9203.7099609375
2579,3835,9266.7802734375
2580,3836,9338.0400390625
2581,3837,9279.650390625
2582,3838,9535.740234375
2583,3839,9585.3203125
2584,3842,9548.1103515625
2585,3843,9537.23046875
2586,3844,9795.240234375
2587,3845,9685.5302734375
2588,3846,9408.3603515625
2589,3851,9278.830078125
2590,3852,9220.8798828125
2591,3853,9430.9599609375
2592,3856,9503.66015625
2593,3857,9496.849609375
2594,3858,9753.26953125
2595,3859,9696.01953125
2596,3860,9537.2998046875
2597,3863,9570.3095703125
2598,3864,9694.009765625
2599,3865,9489.33984375
2600,3866,9653.919921875
2601,3867,9642.1201171875
2602,3870,9572.490234375
2603,3871,9551.0498046875
2604,3872,9292.849609375
2605,3873,9212.58984375
2606,3874,9253.4599609375
2607,3877,9196.669921875
2608,3878,9161.6796875
2609,3879,9240.5400390625
2610,3880,9362.6796875
2611,3881,9179.3798828125
2612,3884,9116.6904296875
2613,3885,8995.1396484375
2614,3886,8845.3896484375
2615,3887,8906.48046875
2616,3888,8991.0595703125
2617,3891,9149.259765625
2618,3892,8824.0595703125
2619,3893,8927.01953125
2620,3894,9062.83984375
2621,3895,9114.1298828125
2622,3898,9301.3203125
2623,3899,9226.0
2624,3900,9024.599609375
2625,3901,9098.3896484375
2626,3902,9239.169921875
2627,3905,9321.8203125
2628,3906,9299.3095703125
2629,3908,9509.5
2630,3909,9626.08984375
2631,3913,9602.1103515625
2632,3914,9566.3203125
2633,3916,9471.669921875
2634,3919,9603.1396484375
2635,3920,9495.759765625
2636,3921,9559.3798828125
2637,3922,9369.349609375
2638,3923,9404.23046875
2639,3926,9381.0595703125
2640,3927,9518.759765625
2641,3928,9691.4296875
2642,3929,9684.8095703125
2643,3930,9588.8798828125
2644,3934,9388.6396484375
2645,3935,9403.509765625
2646,3936,9583.509765625
2647,3937,9500.25
2648,3940,9498.490234375
2649,3941,9539.4501953125
2650,3942,9381.599609375
2651,3943,9376.48046875
2652,3944,9426.7099609375
2653,3947,9401.16015625
2654,3948,9377.3798828125
2655,3949,9387.0302734375
2656,3950,9366.0302734375
2657,3951,9202.4501953125
2658,3954,9154.7197265625
2659,3955,9159.98046875
2660,3957,9358.7802734375
2661,3958,9625.990234375
2662,3961,9732.919921875
2663,3962,9694.490234375
2664,3963,9830.51953125
2665,3964,9861.4599609375
2666,3965,9724.8095703125
2667,3968,9827.509765625
2668,3969,9797.099609375
2669,3970,9811.66015625
2670,3971,10013.6298828125
2671,3972,10022.3896484375
2672,3975,10115.1904296875
2673,3977,10030.1103515625
2674,3978,10079.759765625
2675,3979,10039.5595703125
2676,3982,10125.990234375
2677,3983,9937.0400390625
2678,3984,9988.0498046875
2679,3985,10168.51953125
2680,3986,10178.3203125
2681,3989,10167.23046875
2682,3990,10141.099609375
2683,3991,10232.330078125
2684,3992,10285.8798828125
2685,3993,10211.9501953125
2686,3996,10293.8896484375
2687,3997,10316.76953125
2688,3998,10309.7802734375
2689,3999,10311.2900390625
2690,4000,10303.830078125
2691,4003,10216.41015625
2692,4004,10370.5302734375
2693,4005,10346.48046875
2694,4007,10279.1904296875
2695,4010,10355.990234375
2696,4011,10292.6298828125
2697,4012,10344.5400390625
2698,4013,10228.919921875
2699,4018,10398.099609375
2700,4019,10380.76953125
2701,4020,10529.759765625
2702,4021,10541.0400390625
2703,4025,10510.6796875
2704,4026,10512.7998046875
2705,4027,10589.759765625
2706,4028,10499.0400390625
2707,4031,10502.8603515625
2708,4032,10518.98046875
2709,4033,10557.099609375
2710,4034,10437.3095703125
2711,4035,10274.51953125
2712,4038,10345.1103515625
2713,4039,10464.419921875
2714,4040,10401.900390625
2715,4041,10478.66015625
2716,4042,10360.33984375
2717,4045,10237.919921875
2718,4046,10274.5
2719,4047,10457.3603515625
2720,4048,10431.3603515625
2721,4049,10543.51953125
2722,4052,10592.0400390625
2723,4053,10635.98046875
2724,4054,10617.830078125
2725,4055,10605.650390625
2726,4059,10725.5400390625
2727,4060,10746.669921875
2728,4061,10808.2900390625
2729,4062,10836.6396484375
2730,4063,10842.7998046875
2731,4066,10857.5302734375
2732,4067,10664.7001953125
2733,4068,10579.099609375
2734,4069,10452.7099609375
2735,4070,10526.759765625
2736,4073,10624.08984375
2737,4074,10754.0302734375
2738,4075,10492.3798828125
2739,4076,10586.01953125
2740,4077,10693.66015625
2741,4080,10505.01953125
2742,4081,10525.1904296875
2743,4082,10589.5
2744,4083,10434.3798828125
2745,4084,10254.4296875
2746,4087,9620.490234375
2747,4088,8605.150390625
2748,4089,9093.7197265625
2749,4090,8962.669921875
2750,4091,9206.75
2751,4095,9608.3203125
2752,4096,9449.4697265625
2753,4097,9435.009765625
2754,4098,9536.1298828125
2755,4101,9478.5302734375
2756,4102,9459.080078125
2757,4103,9708.7900390625
2758,4104,9755.099609375
2759,4105,9708.3896484375
2760,4108,9718.8896484375
2761,4109,9615.5498046875
2762,4110,9584.3701171875
2763,4111,9590.9296875
2764,4112,9768.080078125
2765,4115,9719.7001953125
2766,4116,9555.259765625
2767,4117,9641.1796875
2768,4118,9653.919921875
2769,4119,9591.51953125
2770,4122,9556.650390625
2771,4123,9441.0302734375
2772,4124,9606.8203125
2773,4125,9685.76953125
2774,4126,9682.2099609375
2775,4129,9671.9599609375
2776,4130,9558.6904296875
2777,4131,9691.83984375
2778,4132,9849.740234375
2779,4136,10004.2001953125
2780,4140,9859.2001953125
2781,4143,9794.3798828125
2782,4144,9818.759765625
2783,4145,9864.259765625
2784,4146,9716.650390625
2785,4147,9648.76953125
2786,4150,9558.2998046875
2787,4151,9567.01953125
2788,4152,9662.080078125
2789,4153,9620.8203125
2790,4154,9607.080078125
2791,4157,9460.6298828125
2792,4158,9477.169921875
2793,4159,9422.8798828125
2794,4160,9562.0498046875
2795,4161,9521.9404296875
2796,4164,9504.9697265625
2797,4165,9693.73046875
2798,4166,9719.6103515625
2799,4167,9555.0400390625
2800,4168,9492.2099609375
2801,4171,9380.349609375
2802,4172,9442.9501953125
2803,4173,9449.4599609375
2804,4174,9467.150390625
2805,4175,9514.4404296875
2806,4178,9448.2099609375
2807,4179,9547.7900390625
2808,4180,9574.3203125
2809,4181,9411.2802734375
2810,4182,9351.400390625
2811,4185,9354.3203125
2812,4186,9459.66015625
2813,4187,9629.4296875
2814,4188,9596.740234375
2815,4189,9678.7099609375
2816,4192,9578.3095703125
2817,4193,9648.98046875
2818,4194,9797.259765625
2819,4195,9816.08984375
2820,4196,9868.0703125
2821,4199,9965.08984375
2822,4200,9972.4599609375
2823,4201,10082.48046875
2824,4202,10071.1396484375
2825,4203,10137.73046875
2826,4206,10069.5302734375
2827,4207,9925.919921875
2828,4208,9963.1396484375
2829,4209,9936.1201171875
2830,4210,9974.4697265625
2831,4214,9889.7197265625
2832,4215,10005.900390625
2833,4216,10010.3896484375
2834,4217,10132.1103515625
2835,4220,10050.009765625
2836,4221,10097.7197265625
2837,4222,10047.1904296875
2838,4223,9901.349609375
2839,4224,9833.0302734375
2840,4227,9965.009765625
2841,4228,9844.58984375
2842,4229,9637.1396484375
2843,4230,9659.1796875
2844,4231,9299.8798828125
2845,4234,9097.5595703125
2846,4235,8944.48046875
2847,4236,9038.740234375
2848,4237,8981.9404296875
2849,4238,8963.7197265625
2850,4241,9086.41015625
2851,4242,9107.4296875
2852,4243,9057.259765625
2853,4244,8943.759765625
2854,4245,8719.240234375
2855,4248,8628.1298828125
2856,4249,8733.009765625
2857,4250,8639.6103515625
2858,4251,8772.3603515625
2859,4252,8797.7802734375
2860,4255,8851.349609375
2861,4256,8953.900390625
2862,4257,8955.2001953125
2863,4258,9060.7998046875
2864,4259,8950.740234375
2865,4262,8784.4599609375
2866,4263,8590.5703125
2867,4264,8763.41015625
2868,4265,8793.1201171875
2869,4266,8737.66015625
2870,4269,8535.669921875
2871,4270,8616.5498046875
2872,4271,8518.5703125
2873,4272,8668.8603515625
2874,4273,8864.16015625
2875,4277,8721.240234375
2876,4278,8741.16015625
2877,4279,8560.259765625
2878,4283,8374.1298828125
2879,4284,8609.9501953125
2880,4285,8615.650390625
2881,4286,8701.23046875
2882,4287,8700.2900390625
2883,4290,8545.48046875
2884,4291,8456.1201171875
2885,4292,8382.98046875
2886,4293,8522.01953125
2887,4294,8605.6201171875
2888,4298,8773.6796875
2889,4299,8738.900390625
2890,4300,8823.25
2891,4301,8747.9599609375
2892,4304,8879.599609375
2893,4305,8741.91015625
2894,4306,8772.5400390625
2895,4307,8682.150390625
2896,4308,8678.8896484375
2897,4311,8843.98046875
2898,4312,8762.3095703125
2899,4313,8748.4697265625
2900,4314,8926.5400390625
2901,4315,9050.4697265625
2902,4318,8988.3896484375
2903,4319,8835.51953125
2904,4320,8640.419921875
2905,4322,8801.400390625
2906,4325,8767.08984375
2907,4326,8655.509765625
2908,4327,8755.4404296875
2909,4328,8500.7998046875
2910,4329,8514.4697265625
2911,4332,8603.7001953125
2912,4333,8541.9296875
2913,4334,8463.16015625
2914,4335,8479.6298828125
2915,4336,8374.91015625
2916,4339,8348.26953125
2917,4340,8314.740234375
2918,4342,8165.18017578125
2919,4343,8160.009765625
2920,4346,8287.490234375
2921,4347,8477.8203125
2922,4348,8434.6103515625
2923,4349,8597.3798828125
2924,4350,8643.75
2925,4353,8695.98046875
2926,4354,8575.16015625
2927,4355,8722.169921875
2928,4356,8664.580078125
2929,4357,8536.4599609375
2930,4360,8653.8203125
2931,4361,8552.8095703125
2932,4362,8519.1298828125
2933,4363,8377.3701171875
2934,4364,8401.7197265625
2935,4367,8296.1201171875
2936,4368,8336.48046875
2937,4369,8459.98046875
2938,4370,8395.16015625
2939,4374,8479.33984375
2940,4375,8440.5595703125
2941,4376,8423.6201171875
2942,4377,8398.8896484375
2943,4378,8455.349609375
2944,4383,8560.1103515625
2945,4384,8488.7099609375
2946,4385,8390.349609375
2947,4389,8422.259765625
2948,4390,8447.8798828125
2949,4391,8385.58984375
2950,4392,8500.01953125
2951,4395,8378.3603515625
2952,4396,8466.400390625
2953,4397,8550.580078125
2954,4398,8639.6796875
2955,4399,8766.3603515625
2956,4402,8765.900390625
2957,4403,8785.330078125
2958,4404,8883.6904296875
2959,4405,8849.4697265625
2960,4406,8841.2197265625
2961,4409,8793.0498046875
2962,4410,8802.509765625
2963,4411,8809.7900390625
2964,4412,8876.8203125
2965,4413,8831.9296875
2966,4416,8929.2001953125
2967,4417,8917.51953125
2968,4418,9015.58984375
2969,4419,9002.240234375
2970,4420,8947.169921875
2971,4423,8999.1796875
2972,4424,9052.0703125
2973,4425,9260.33984375
2974,4426,9238.099609375
2975,4427,9384.169921875
2976,4430,9485.08984375
2977,4431,9463.01953125
2978,4432,9554.0
2979,4433,9595.5703125
2980,4434,9647.3798828125
2981,4437,9633.9296875
2982,4438,9722.51953125
2983,4439,9723.240234375
2984,4440,9707.3701171875
2985,4441,9777.0302734375
2986,4444,9698.58984375
2987,4445,9637.6298828125
2988,4446,9576.0595703125
2989,4447,9768.9599609375
2990,4448,9929.740234375
2991,4451,9889.8603515625
2992,4452,9899.080078125
2993,4453,10050.51953125
2994,4454,10123.2802734375
2995,4455,10129.830078125
2996,4458,10141.990234375
2997,4460,10086.490234375
2998,4461,10127.080078125
2999,4462,10011.4697265625
3000,4465,10018.240234375
3001,4466,10255.150390625
3002,4467,10182.5703125
3003,4468,10114.7900390625
3004,4469,10083.5595703125
3005,4472,10109.8701171875
3006,4473,10050.3896484375
3007,4474,9819.990234375
3008,4475,9767.6103515625
3009,4476,9688.4501953125
3010,4479,9546.259765625
3011,4480,9538.01953125
3012,4481,9458.740234375
3013,4482,9524.7900390625
3014,4483,9637.990234375
3015,4486,9470.6396484375
3016,4487,9464.7099609375
3017,4488,9667.259765625
3018,4489,9588.3798828125
3019,4490,9561.3603515625
3020,4493,9542.169921875
3021,4494,9468.0400390625
3022,4495,9561.009765625
3023,4496,9561.830078125
3024,4497,9520.8896484375
3025,4501,9350.9501953125
3026,4502,9380.25
3027,4507,9119.1396484375
3028,4508,9181.650390625
3029,4509,9045.0595703125
3030,4510,9009.650390625
3031,4511,8953.3095703125
3032,4514,8973.83984375
3033,4515,8900.740234375
3034,4516,8801.169921875
3035,4517,8876.58984375
3036,4518,8611.3095703125
3037,4521,8633.8896484375
3038,4522,8729.2900390625
3039,4523,8556.599609375
3040,4524,8563.3798828125
3041,4525,8580.3896484375
3042,4528,8593.150390625
3043,4529,8657.080078125
3044,4530,8633.1904296875
3045,4531,8542.73046875
3046,4532,8440.25
3047,4535,8295.6298828125
3048,4536,8382.0
3049,4537,8533.5302734375
3050,4538,8639.7197265625
3051,4539,8459.259765625
3052,4542,8624.900390625
3053,4543,8536.7197265625
3054,4544,8587.83984375
3055,4545,8568.8896484375
3056,4546,8569.3203125
3057,4549,8721.01953125
3058,4550,8655.8701171875
3059,4551,8752.3095703125
3060,4552,8824.0703125
3061,4553,8798.349609375
3062,4556,8734.6201171875
3063,4557,8663.990234375
3064,4558,8730.490234375
3065,4559,8874.1103515625
3066,4560,9006.7802734375
3067,4563,9003.48046875
3068,4564,9066.58984375
3069,4565,9104.169921875
3070,4566,9079.7998046875
3071,4567,9020.75
3072,4570,8896.8798828125
3073,4571,8857.73046875
3074,4572,8851.0
3075,4573,8720.009765625
3076,4574,8724.1201171875
3077,4578,8755.0
3078,4579,8726.740234375
3079,4580,8795.5498046875
3080,4581,8669.8701171875
3081,4584,8508.3203125
3082,4585,8488.08984375
3083,4586,8365.900390625
3084,4587,8443.099609375
3085,4588,8566.6396484375
3086,4591,8635.4404296875
3087,4592,8695.0595703125
3088,4593,8641.849609375
3089,4594,8653.1796875
3090,4595,8555.1103515625
3091,4598,8726.2900390625
3092,4599,8803.3095703125
3093,4600,8881.16015625
3094,4601,8978.599609375
3095,4602,8891.4404296875
3096,4605,8885.150390625
3097,4606,8929.8798828125
3098,4607,8925.0400390625
3099,4608,9092.759765625
3100,4609,9162.5
3101,4612,9171.16015625
3102,4613,9156.919921875
3103,4614,9131.740234375
3104,4615,9178.1201171875
3105,4616,9070.759765625
3106,4619,9085.3896484375
3107,4620,9033.2900390625
3108,4621,9069.8095703125
3109,4622,8983.7802734375
3110,4623,8839.91015625
3111,4626,8783.8896484375
3112,4627,8775.509765625
3113,4628,8679.8203125
3114,4629,8680.5703125
3115,4630,8871.650390625
3116,4633,8869.3701171875
3117,4634,8807.3798828125
3118,4635,8959.9599609375
3119,4636,8995.150390625
3120,4637,9159.3896484375
3121,4641,9123.76953125
3122,4642,9232.2099609375
3123,4643,9086.98046875
3124,4644,9110.0
3125,4647,9069.2900390625
3126,4648,9091.5400390625
3127,4649,8906.7001953125
3128,4650,8949.8701171875
3129,4651,8870.16015625
3130,4654,8796.509765625
3131,4655,8786.0498046875
3132,4656,8746.8701171875
3133,4657,8824.58984375
3134,4658,8863.2998046875
3135,4662,8769.58984375
3136,4663,8596.23046875
3137,4664,8546.7802734375
3138,4665,8534.1201171875
3139,4668,8577.9296875
3140,4669,8701.3095703125
3141,4670,8806.5498046875
3142,4671,8982.8603515625
3143,4672,9002.6796875
3144,4675,9010.7099609375
3145,4676,9014.25
3146,4677,8954.2998046875
3147,4678,9055.2001953125
3148,4679,8933.0595703125
3149,4682,8929.33984375
3150,4683,8841.98046875
3151,4684,8928.2900390625
3152,4685,8946.8701171875
3153,4686,9051.2197265625
3154,4689,9007.4404296875
3155,4690,8975.150390625
3156,4691,8972.8896484375
3157,4692,8837.150390625
3158,4693,8757.599609375
3159,4696,8676.4404296875
3160,4697,8661.0498046875
3161,4698,8664.73046875
3162,4699,8829.7197265625
3163,4700,9024.16015625
3164,4703,9153.2001953125
3165,4704,9142.6396484375
3166,4705,9222.51953125
3167,4706,9366.7998046875
3168,4710,9388.9404296875
3169,4711,9423.2998046875
3170,4712,9308.349609375
3171,4713,9400.8798828125
3172,4714,9446.009765625
3173,4717,9458.1796875
3174,4718,9432.4599609375
3175,4719,9468.83984375
3176,4720,9545.16015625
3177,4721,9527.3896484375
3178,4724,9533.75
3179,4725,9525.3203125
3180,4726,9581.4599609375
3181,4727,9742.73046875
3182,4728,9737.5595703125
3183,4731,9828.8798828125
3184,4732,9923.009765625
3185,4733,10160.400390625
3186,4734,10039.330078125
3187,4735,9940.0595703125
3188,4739,10080.1201171875
3189,4740,10230.3603515625
3190,4741,10322.98046875
3191,4742,10395.1796875
3192,4749,10688.1103515625
3193,4752,10599.009765625
3194,4753,10508.0595703125
3195,4754,10578.5703125
3196,4755,10652.6396484375
3197,4756,10801.5703125
3198,4760,10879.080078125
3199,4761,10600.4404296875
3200,4762,10609.6396484375
3201,4763,10913.2998046875
3202,4766,10747.740234375
3203,4767,10709.9296875
3204,4768,10486.990234375
3205,4769,10620.8701171875
3206,4770,10926.650390625
3207,4773,10824.3095703125
3208,4774,10866.7197265625
3209,4775,11113.9501953125
3210,4776,11138.66015625
3211,4777,11191.33984375
3212,4780,11260.349609375
3213,4781,11046.919921875
3214,4782,11463.75
3215,4783,11357.0703125
3216,4784,11153.16015625
3217,4788,11369.1201171875
3218,4789,11251.41015625
3219,4790,11307.2802734375
3220,4791,11173.830078125
3221,4794,11407.8701171875
3222,4795,11372.33984375
3223,4796,11468.2802734375
3224,4797,11309.1298828125
3225,4798,11385.9404296875
3226,4801,11662.51953125
3227,4802,11398.8095703125
3228,4803,11253.9697265625
3229,4804,11559.3603515625
3230,4805,11606.3798828125
3231,4808,11652.2900390625
3232,4809,11683.4501953125
3233,4810,11932.26953125
3234,4811,11968.080078125
3235,4812,12283.6201171875
3236,4815,12349.0498046875
3237,4816,12314.8095703125
3238,4817,12239.66015625
3239,4818,12381.1904296875
3240,4819,12560.9501953125
3241,4822,12220.6298828125
3242,4823,12468.23046875
3243,4825,12635.6904296875
3244,4826,12338.5302734375
3245,4829,12546.4599609375
3246,4830,12471.6201171875
3247,4831,12493.7900390625
3248,4832,12335.9599609375
3249,4833,12397.91015625
3250,4836,12135.01953125
3251,4837,12003.4296875
3252,4838,12362.2001953125
3253,4839,12634.5400390625
3254,4840,12833.6396484375
3255,4843,13192.58984375
3256,4844,13192.349609375
3257,4845,13288.1298828125
3258,4846,13549.16015625
3259,4847,13485.1396484375
3260,4850,13275.66015625
3261,4851,13221.4404296875
3262,4852,13382.8896484375
3263,4853,13220.0703125
3264,4854,13316.48046875
3265,4857,13568.3701171875
